"CustomerID","PersonID","StoreID","TerritoryID","ModifiedDate"
13516,"2876","NULL",10,"2014-09-12 11:15:07.263"
13517,"5265","NULL",10,"2014-09-12 11:15:07.263"
13518,"9362","NULL",9,"2014-09-12 11:15:07.263"
13519,"13932","NULL",9,"2014-09-12 11:15:07.263"
13520,"9883","NULL",9,"2014-09-12 11:15:07.263"
13521,"17662","NULL",9,"2014-09-12 11:15:07.263"
13522,"17753","NULL",9,"2014-09-12 11:15:07.263"
13523,"7096","NULL",9,"2014-09-12 11:15:07.263"
13524,"6202","NULL",9,"2014-09-12 11:15:07.263"
13525,"19610","NULL",9,"2014-09-12 11:15:07.263"
13526,"17355","NULL",9,"2014-09-12 11:15:07.263"
13527,"8468","NULL",9,"2014-09-12 11:15:07.263"
13528,"7176","NULL",9,"2014-09-12 11:15:07.263"
13529,"15566","NULL",9,"2014-09-12 11:15:07.263"
13530,"17352","NULL",10,"2014-09-12 11:15:07.263"
13531,"6804","NULL",7,"2014-09-12 11:15:07.263"
13532,"17009","NULL",8,"2014-09-12 11:15:07.263"
13533,"13747","NULL",10,"2014-09-12 11:15:07.263"
13534,"6086","NULL",10,"2014-09-12 11:15:07.263"
13535,"12765","NULL",10,"2014-09-12 11:15:07.263"
13536,"8664","NULL",7,"2014-09-12 11:15:07.263"
13537,"15090","NULL",7,"2014-09-12 11:15:07.263"
13538,"7399","NULL",8,"2014-09-12 11:15:07.263"
13539,"13260","NULL",10,"2014-09-12 11:15:07.263"
13540,"15324","NULL",8,"2014-09-12 11:15:07.263"
13541,"8946","NULL",8,"2014-09-12 11:15:07.263"
13542,"8518","NULL",8,"2014-09-12 11:15:07.263"
13543,"20166","NULL",8,"2014-09-12 11:15:07.263"
13544,"13860","NULL",10,"2014-09-12 11:15:07.263"
13545,"9391","NULL",8,"2014-09-12 11:15:07.263"
13546,"17140","NULL",8,"2014-09-12 11:15:07.263"
13547,"9006","NULL",10,"2014-09-12 11:15:07.263"
13548,"8583","NULL",8,"2014-09-12 11:15:07.263"
13549,"4566","NULL",7,"2014-09-12 11:15:07.263"
13550,"10994","NULL",7,"2014-09-12 11:15:07.263"
13551,"18711","NULL",10,"2014-09-12 11:15:07.263"
13552,"12835","NULL",7,"2014-09-12 11:15:07.263"
13553,"3511","NULL",10,"2014-09-12 11:15:07.263"
13554,"14992","NULL",10,"2014-09-12 11:15:07.263"
13555,"7424","NULL",7,"2014-09-12 11:15:07.263"
13556,"12031","NULL",7,"2014-09-12 11:15:07.263"
13557,"17591","NULL",10,"2014-09-12 11:15:07.263"
13558,"17407","NULL",7,"2014-09-12 11:15:07.263"
13559,"14127","NULL",8,"2014-09-12 11:15:07.263"
13560,"5074","NULL",8,"2014-09-12 11:15:07.263"
13561,"19030","NULL",10,"2014-09-12 11:15:07.263"
13562,"3910","NULL",10,"2014-09-12 11:15:07.263"
13563,"20158","NULL",10,"2014-09-12 11:15:07.263"
13564,"14186","NULL",7,"2014-09-12 11:15:07.263"
13565,"2668","NULL",7,"2014-09-12 11:15:07.263"
13566,"1727","NULL",8,"2014-09-12 11:15:07.263"
13567,"14393","NULL",8,"2014-09-12 11:15:07.263"
13568,"2681","NULL",7,"2014-09-12 11:15:07.263"
13569,"4641","NULL",8,"2014-09-12 11:15:07.263"
13570,"18161","NULL",8,"2014-09-12 11:15:07.263"
13571,"15861","NULL",7,"2014-09-12 11:15:07.263"
13572,"17079","NULL",8,"2014-09-12 11:15:07.263"
13573,"13197","NULL",7,"2014-09-12 11:15:07.263"
13574,"15376","NULL",8,"2014-09-12 11:15:07.263"
13575,"19769","NULL",7,"2014-09-12 11:15:07.263"
13576,"11896","NULL",10,"2014-09-12 11:15:07.263"
13577,"6741","NULL",7,"2014-09-12 11:15:07.263"
13578,"5167","NULL",7,"2014-09-12 11:15:07.263"
13579,"17299","NULL",8,"2014-09-12 11:15:07.263"
13580,"19867","NULL",8,"2014-09-12 11:15:07.263"
13581,"14920","NULL",10,"2014-09-12 11:15:07.263"
13582,"4922","NULL",10,"2014-09-12 11:15:07.263"
13583,"13606","NULL",10,"2014-09-12 11:15:07.263"
13584,"14767","NULL",10,"2014-09-12 11:15:07.263"
13585,"8995","NULL",10,"2014-09-12 11:15:07.263"
13586,"18426","NULL",10,"2014-09-12 11:15:07.263"
13587,"19707","NULL",8,"2014-09-12 11:15:07.263"
13588,"6088","NULL",8,"2014-09-12 11:15:07.263"
13589,"17612","NULL",7,"2014-09-12 11:15:07.263"
13590,"13076","NULL",10,"2014-09-12 11:15:07.263"
13591,"6134","NULL",10,"2014-09-12 11:15:07.263"
13592,"9423","NULL",7,"2014-09-12 11:15:07.263"
13593,"9800","NULL",8,"2014-09-12 11:15:07.263"
13594,"12081","NULL",8,"2014-09-12 11:15:07.263"
13595,"15834","NULL",7,"2014-09-12 11:15:07.263"
13596,"15725","NULL",7,"2014-09-12 11:15:07.263"
13597,"14859","NULL",8,"2014-09-12 11:15:07.263"
13598,"20494","NULL",8,"2014-09-12 11:15:07.263"
13599,"17511","NULL",10,"2014-09-12 11:15:07.263"
13600,"10129","NULL",10,"2014-09-12 11:15:07.263"
13601,"14033","NULL",8,"2014-09-12 11:15:07.263"
13602,"7614","NULL",10,"2014-09-12 11:15:07.263"
13603,"16163","NULL",10,"2014-09-12 11:15:07.263"
13604,"12614","NULL",10,"2014-09-12 11:15:07.263"
13605,"17980","NULL",7,"2014-09-12 11:15:07.263"
13606,"9220","NULL",8,"2014-09-12 11:15:07.263"
13607,"7925","NULL",8,"2014-09-12 11:15:07.263"
13608,"3495","NULL",8,"2014-09-12 11:15:07.263"
13609,"6400","NULL",10,"2014-09-12 11:15:07.263"
13610,"12747","NULL",7,"2014-09-12 11:15:07.263"
13611,"10869","NULL",7,"2014-09-12 11:15:07.263"
13612,"3185","NULL",10,"2014-09-12 11:15:07.263"
13613,"20249","NULL",9,"2014-09-12 11:15:07.263"
13614,"19970","NULL",9,"2014-09-12 11:15:07.263"
13615,"6381","NULL",9,"2014-09-12 11:15:07.263"
13616,"14561","NULL",9,"2014-09-12 11:15:07.263"
13617,"11829","NULL",9,"2014-09-12 11:15:07.263"
13618,"10280","NULL",9,"2014-09-12 11:15:07.263"
13619,"9978","NULL",9,"2014-09-12 11:15:07.263"
13620,"7535","NULL",9,"2014-09-12 11:15:07.263"
13621,"16749","NULL",9,"2014-09-12 11:15:07.263"
13622,"18333","NULL",9,"2014-09-12 11:15:07.263"
13623,"17149","NULL",9,"2014-09-12 11:15:07.263"
13624,"19969","NULL",9,"2014-09-12 11:15:07.263"
13625,"16165","NULL",9,"2014-09-12 11:15:07.263"
13626,"15891","NULL",9,"2014-09-12 11:15:07.263"
13627,"18775","NULL",9,"2014-09-12 11:15:07.263"
13628,"3224","NULL",9,"2014-09-12 11:15:07.263"
13629,"3491","NULL",9,"2014-09-12 11:15:07.263"
13630,"15359","NULL",9,"2014-09-12 11:15:07.263"
13631,"11015","NULL",9,"2014-09-12 11:15:07.263"
13632,"6183","NULL",9,"2014-09-12 11:15:07.263"
13633,"12680","NULL",9,"2014-09-12 11:15:07.263"
13634,"12780","NULL",9,"2014-09-12 11:15:07.263"
13635,"4127","NULL",9,"2014-09-12 11:15:07.263"
13636,"2945","NULL",9,"2014-09-12 11:15:07.263"
13637,"19396","NULL",9,"2014-09-12 11:15:07.263"
13638,"18645","NULL",9,"2014-09-12 11:15:07.263"
13639,"13459","NULL",9,"2014-09-12 11:15:07.263"
13640,"15492","NULL",9,"2014-09-12 11:15:07.263"
13641,"14089","NULL",9,"2014-09-12 11:15:07.263"
13642,"8908","NULL",9,"2014-09-12 11:15:07.263"
13643,"20115","NULL",9,"2014-09-12 11:15:07.263"
13644,"9594","NULL",9,"2014-09-12 11:15:07.263"
13645,"5486","NULL",9,"2014-09-12 11:15:07.263"
13646,"17227","NULL",9,"2014-09-12 11:15:07.263"
13647,"6949","NULL",9,"2014-09-12 11:15:07.263"
13648,"10441","NULL",9,"2014-09-12 11:15:07.263"
13649,"9922","NULL",9,"2014-09-12 11:15:07.263"
13650,"5552","NULL",9,"2014-09-12 11:15:07.263"
13651,"16895","NULL",9,"2014-09-12 11:15:07.263"
13652,"11880","NULL",1,"2014-09-12 11:15:07.263"
13653,"17193","NULL",1,"2014-09-12 11:15:07.263"
13654,"20386","NULL",1,"2014-09-12 11:15:07.263"
13655,"18266","NULL",1,"2014-09-12 11:15:07.263"
13656,"8605","NULL",4,"2014-09-12 11:15:07.263"
13657,"9431","NULL",1,"2014-09-12 11:15:07.263"
13658,"13669","NULL",1,"2014-09-12 11:15:07.263"
13659,"12645","NULL",1,"2014-09-12 11:15:07.263"
13660,"17863","NULL",6,"2014-09-12 11:15:07.263"
13661,"16063","NULL",10,"2014-09-12 11:15:07.263"
13662,"4129","NULL",7,"2014-09-12 11:15:07.263"
13663,"4364","NULL",8,"2014-09-12 11:15:07.263"
13664,"18415","NULL",10,"2014-09-12 11:15:07.263"
13665,"10699","NULL",10,"2014-09-12 11:15:07.263"
13666,"15185","NULL",8,"2014-09-12 11:15:07.263"
13667,"5051","NULL",7,"2014-09-12 11:15:07.263"
13668,"4057","NULL",9,"2014-09-12 11:15:07.263"
13669,"14337","NULL",9,"2014-09-12 11:15:07.263"
13670,"17582","NULL",9,"2014-09-12 11:15:07.263"
13671,"18351","NULL",8,"2014-09-12 11:15:07.263"
13672,"17933","NULL",7,"2014-09-12 11:15:07.263"
13673,"17678","NULL",7,"2014-09-12 11:15:07.263"
13674,"9202","NULL",7,"2014-09-12 11:15:07.263"
13675,"4029","NULL",10,"2014-09-12 11:15:07.263"
13676,"20184","NULL",10,"2014-09-12 11:15:07.263"
13677,"15970","NULL",8,"2014-09-12 11:15:07.263"
13678,"4461","NULL",10,"2014-09-12 11:15:07.263"
13679,"17643","NULL",10,"2014-09-12 11:15:07.263"
13680,"7881","NULL",10,"2014-09-12 11:15:07.263"
13681,"17504","NULL",7,"2014-09-12 11:15:07.263"
13682,"3884","NULL",8,"2014-09-12 11:15:07.263"
13683,"14622","NULL",8,"2014-09-12 11:15:07.263"
13684,"2505","NULL",8,"2014-09-12 11:15:07.263"
13685,"13614","NULL",8,"2014-09-12 11:15:07.263"
13686,"20422","NULL",8,"2014-09-12 11:15:07.263"
13687,"16787","NULL",10,"2014-09-12 11:15:07.263"
13688,"11231","NULL",10,"2014-09-12 11:15:07.263"
13689,"15221","NULL",10,"2014-09-12 11:15:07.263"
13690,"5879","NULL",10,"2014-09-12 11:15:07.263"
13691,"8853","NULL",10,"2014-09-12 11:15:07.263"
13692,"18242","NULL",10,"2014-09-12 11:15:07.263"
13693,"8254","NULL",10,"2014-09-12 11:15:07.263"
13694,"8233","NULL",10,"2014-09-12 11:15:07.263"
13695,"18049","NULL",7,"2014-09-12 11:15:07.263"
13696,"9332","NULL",8,"2014-09-12 11:15:07.263"
13697,"18378","NULL",8,"2014-09-12 11:15:07.263"
13698,"9507","NULL",8,"2014-09-12 11:15:07.263"
13699,"19781","NULL",1,"2014-09-12 11:15:07.263"
13700,"14831","NULL",4,"2014-09-12 11:15:07.263"
13701,"10156","NULL",6,"2014-09-12 11:15:07.263"
13702,"5768","NULL",4,"2014-09-12 11:15:07.263"
13703,"8020","NULL",1,"2014-09-12 11:15:07.263"
13704,"11799","NULL",1,"2014-09-12 11:15:07.263"
13705,"4204","NULL",1,"2014-09-12 11:15:07.263"
13706,"20587","NULL",6,"2014-09-12 11:15:07.263"
13707,"18118","NULL",6,"2014-09-12 11:15:07.263"
13708,"20491","NULL",6,"2014-09-12 11:15:07.263"
13709,"18583","NULL",6,"2014-09-12 11:15:07.263"
13710,"11500","NULL",6,"2014-09-12 11:15:07.263"
13711,"16482","NULL",6,"2014-09-12 11:15:07.263"
13712,"15480","NULL",1,"2014-09-12 11:15:07.263"
13713,"18218","NULL",1,"2014-09-12 11:15:07.263"
13714,"3010","NULL",1,"2014-09-12 11:15:07.263"
13715,"15279","NULL",4,"2014-09-12 11:15:07.263"
13716,"6945","NULL",4,"2014-09-12 11:15:07.263"
13717,"6031","NULL",1,"2014-09-12 11:15:07.263"
13718,"13817","NULL",1,"2014-09-12 11:15:07.263"
13719,"16457","NULL",6,"2014-09-12 11:15:07.263"
13720,"17617","NULL",6,"2014-09-12 11:15:07.263"
13721,"14881","NULL",1,"2014-09-12 11:15:07.263"
13722,"16173","NULL",1,"2014-09-12 11:15:07.263"
13723,"5218","NULL",4,"2014-09-12 11:15:07.263"
13724,"4863","NULL",4,"2014-09-12 11:15:07.263"
13725,"5937","NULL",4,"2014-09-12 11:15:07.263"
13726,"17600","NULL",4,"2014-09-12 11:15:07.263"
13727,"15302","NULL",4,"2014-09-12 11:15:07.263"
13728,"3538","NULL",4,"2014-09-12 11:15:07.263"
13729,"5417","NULL",1,"2014-09-12 11:15:07.263"
13730,"13616","NULL",1,"2014-09-12 11:15:07.263"
13731,"8350","NULL",4,"2014-09-12 11:15:07.263"
13732,"12051","NULL",6,"2014-09-12 11:15:07.263"
13733,"9394","NULL",1,"2014-09-12 11:15:07.263"
13734,"10717","NULL",4,"2014-09-12 11:15:07.263"
13735,"17919","NULL",1,"2014-09-12 11:15:07.263"
13736,"15215","NULL",4,"2014-09-12 11:15:07.263"
13737,"14253","NULL",4,"2014-09-12 11:15:07.263"
13738,"16943","NULL",4,"2014-09-12 11:15:07.263"
13739,"5383","NULL",1,"2014-09-12 11:15:07.263"
13740,"8288","NULL",1,"2014-09-12 11:15:07.263"
13741,"3379","NULL",4,"2014-09-12 11:15:07.263"
13742,"6695","NULL",1,"2014-09-12 11:15:07.263"
13743,"11225","NULL",6,"2014-09-12 11:15:07.263"
13744,"5128","NULL",1,"2014-09-12 11:15:07.263"
13745,"18894","NULL",1,"2014-09-12 11:15:07.263"
13746,"18336","NULL",4,"2014-09-12 11:15:07.263"
13747,"14334","NULL",1,"2014-09-12 11:15:07.263"
13748,"17393","NULL",1,"2014-09-12 11:15:07.263"
13749,"7000","NULL",4,"2014-09-12 11:15:07.263"
13750,"19460","NULL",1,"2014-09-12 11:15:07.263"
13751,"8900","NULL",6,"2014-09-12 11:15:07.263"
13752,"9775","NULL",4,"2014-09-12 11:15:07.263"
13753,"9888","NULL",4,"2014-09-12 11:15:07.263"
13754,"8221","NULL",1,"2014-09-12 11:15:07.263"
13755,"15969","NULL",1,"2014-09-12 11:15:07.263"
13756,"10413","NULL",6,"2014-09-12 11:15:07.263"
13757,"6890","NULL",1,"2014-09-12 11:15:07.263"
13758,"8764","NULL",6,"2014-09-12 11:15:07.263"
13759,"16769","NULL",4,"2014-09-12 11:15:07.263"
13760,"14649","NULL",6,"2014-09-12 11:15:07.263"
13761,"6453","NULL",1,"2014-09-12 11:15:07.263"
13762,"13295","NULL",6,"2014-09-12 11:15:07.263"
13763,"3082","NULL",1,"2014-09-12 11:15:07.263"
13764,"9786","NULL",7,"2014-09-12 11:15:07.263"
13765,"9435","NULL",10,"2014-09-12 11:15:07.263"
13766,"11065","NULL",7,"2014-09-12 11:15:07.263"
13767,"13803","NULL",8,"2014-09-12 11:15:07.263"
13768,"11807","NULL",7,"2014-09-12 11:15:07.263"
13769,"9339","NULL",7,"2014-09-12 11:15:07.263"
13770,"10765","NULL",8,"2014-09-12 11:15:07.263"
13771,"19235","NULL",8,"2014-09-12 11:15:07.263"
13772,"8992","NULL",10,"2014-09-12 11:15:07.263"
13773,"17829","NULL",7,"2014-09-12 11:15:07.263"
13774,"6534","NULL",8,"2014-09-12 11:15:07.263"
13775,"19673","NULL",8,"2014-09-12 11:15:07.263"
13776,"4124","NULL",10,"2014-09-12 11:15:07.263"
13777,"15948","NULL",10,"2014-09-12 11:15:07.263"
13778,"13232","NULL",8,"2014-09-12 11:15:07.263"
13779,"15938","NULL",7,"2014-09-12 11:15:07.263"
13780,"19568","NULL",7,"2014-09-12 11:15:07.263"
13781,"7466","NULL",7,"2014-09-12 11:15:07.263"
13782,"12071","NULL",8,"2014-09-12 11:15:07.263"
13783,"17123","NULL",10,"2014-09-12 11:15:07.263"
13784,"13176","NULL",10,"2014-09-12 11:15:07.263"
13785,"12624","NULL",10,"2014-09-12 11:15:07.263"
13786,"12443","NULL",8,"2014-09-12 11:15:07.263"
13787,"5719","NULL",8,"2014-09-12 11:15:07.263"
13788,"10509","NULL",10,"2014-09-12 11:15:07.263"
13789,"19956","NULL",8,"2014-09-12 11:15:07.263"
13790,"4417","NULL",8,"2014-09-12 11:15:07.263"
13791,"5990","NULL",10,"2014-09-12 11:15:07.263"
13792,"4852","NULL",10,"2014-09-12 11:15:07.263"
13793,"5403","NULL",7,"2014-09-12 11:15:07.263"
13794,"7141","NULL",10,"2014-09-12 11:15:07.263"
13795,"16963","NULL",8,"2014-09-12 11:15:07.263"
13796,"4931","NULL",8,"2014-09-12 11:15:07.263"
13797,"7885","NULL",8,"2014-09-12 11:15:07.263"
13798,"7431","NULL",10,"2014-09-12 11:15:07.263"
13799,"15162","NULL",7,"2014-09-12 11:15:07.263"
13800,"6483","NULL",7,"2014-09-12 11:15:07.263"
13801,"12333","NULL",7,"2014-09-12 11:15:07.263"
13802,"16205","NULL",7,"2014-09-12 11:15:07.263"
13803,"17383","NULL",8,"2014-09-12 11:15:07.263"
13804,"12209","NULL",10,"2014-09-12 11:15:07.263"
13805,"17039","NULL",10,"2014-09-12 11:15:07.263"
13806,"3931","NULL",7,"2014-09-12 11:15:07.263"
13807,"7876","NULL",8,"2014-09-12 11:15:07.263"
13808,"4584","NULL",8,"2014-09-12 11:15:07.263"
13809,"2423","NULL",10,"2014-09-12 11:15:07.263"
13810,"7396","NULL",10,"2014-09-12 11:15:07.263"
13811,"17641","NULL",7,"2014-09-12 11:15:07.263"
13812,"13975","NULL",7,"2014-09-12 11:15:07.263"
13813,"2511","NULL",7,"2014-09-12 11:15:07.263"
13814,"11898","NULL",10,"2014-09-12 11:15:07.263"
13815,"12368","NULL",10,"2014-09-12 11:15:07.263"
13816,"7059","NULL",10,"2014-09-12 11:15:07.263"
13817,"11444","NULL",7,"2014-09-12 11:15:07.263"
13818,"12233","NULL",7,"2014-09-12 11:15:07.263"
13819,"2697","NULL",7,"2014-09-12 11:15:07.263"
13820,"14750","NULL",10,"2014-09-12 11:15:07.263"
13821,"15869","NULL",10,"2014-09-12 11:15:07.263"
13822,"10324","NULL",8,"2014-09-12 11:15:07.263"
13823,"17732","NULL",7,"2014-09-12 11:15:07.263"
13824,"20062","NULL",8,"2014-09-12 11:15:07.263"
13825,"18950","NULL",7,"2014-09-12 11:15:07.263"
13826,"16766","NULL",8,"2014-09-12 11:15:07.263"
13827,"17838","NULL",8,"2014-09-12 11:15:07.263"
13828,"5585","NULL",8,"2014-09-12 11:15:07.263"
13829,"14983","NULL",8,"2014-09-12 11:15:07.263"
13830,"8506","NULL",10,"2014-09-12 11:15:07.263"
13831,"6662","NULL",7,"2014-09-12 11:15:07.263"
13832,"8815","NULL",7,"2014-09-12 11:15:07.263"
13833,"17329","NULL",7,"2014-09-12 11:15:07.263"
13834,"17581","NULL",7,"2014-09-12 11:15:07.263"
13835,"3174","NULL",7,"2014-09-12 11:15:07.263"
13836,"8241","NULL",8,"2014-09-12 11:15:07.263"
13837,"11561","NULL",8,"2014-09-12 11:15:07.263"
13838,"15118","NULL",10,"2014-09-12 11:15:07.263"
13839,"15926","NULL",7,"2014-09-12 11:15:07.263"
13840,"4211","NULL",7,"2014-09-12 11:15:07.263"
13841,"12639","NULL",10,"2014-09-12 11:15:07.263"
13842,"2609","NULL",8,"2014-09-12 11:15:07.263"
13843,"12347","NULL",7,"2014-09-12 11:15:07.263"
13844,"20172","NULL",8,"2014-09-12 11:15:07.263"
13845,"20394","NULL",10,"2014-09-12 11:15:07.263"
13846,"2434","NULL",10,"2014-09-12 11:15:07.263"
13847,"4134","NULL",10,"2014-09-12 11:15:07.263"
13848,"8774","NULL",1,"2014-09-12 11:15:07.263"
13849,"4006","NULL",1,"2014-09-12 11:15:07.263"
13850,"18316","NULL",4,"2014-09-12 11:15:07.263"
13851,"4307","NULL",6,"2014-09-12 11:15:07.263"
13852,"4722","NULL",6,"2014-09-12 11:15:07.263"
13853,"5618","NULL",6,"2014-09-12 11:15:07.263"
13854,"15551","NULL",4,"2014-09-12 11:15:07.263"
13855,"12635","NULL",4,"2014-09-12 11:15:07.263"
13856,"4745","NULL",4,"2014-09-12 11:15:07.263"
13857,"11818","NULL",1,"2014-09-12 11:15:07.263"
13858,"8479","NULL",4,"2014-09-12 11:15:07.263"
13859,"20567","NULL",4,"2014-09-12 11:15:07.263"
13860,"19332","NULL",6,"2014-09-12 11:15:07.263"
13861,"3149","NULL",1,"2014-09-12 11:15:07.263"
13862,"18906","NULL",4,"2014-09-12 11:15:07.263"
13863,"5801","NULL",4,"2014-09-12 11:15:07.263"
13864,"13735","NULL",4,"2014-09-12 11:15:07.263"
13865,"8100","NULL",4,"2014-09-12 11:15:07.263"
13866,"7318","NULL",4,"2014-09-12 11:15:07.263"
13867,"5116","NULL",1,"2014-09-12 11:15:07.263"
13868,"9016","NULL",1,"2014-09-12 11:15:07.263"
13869,"3623","NULL",4,"2014-09-12 11:15:07.263"
13870,"17713","NULL",1,"2014-09-12 11:15:07.263"
13871,"12640","NULL",4,"2014-09-12 11:15:07.263"
13872,"20187","NULL",1,"2014-09-12 11:15:07.263"
13873,"16860","NULL",4,"2014-09-12 11:15:07.263"
13874,"20214","NULL",4,"2014-09-12 11:15:07.263"
13875,"12362","NULL",4,"2014-09-12 11:15:07.263"
13876,"15099","NULL",4,"2014-09-12 11:15:07.263"
13877,"5268","NULL",4,"2014-09-12 11:15:07.263"
13878,"14496","NULL",6,"2014-09-12 11:15:07.263"
13879,"19098","NULL",4,"2014-09-12 11:15:07.263"
13880,"11429","NULL",1,"2014-09-12 11:15:07.263"
13881,"19841","NULL",1,"2014-09-12 11:15:07.263"
13882,"8105","NULL",4,"2014-09-12 11:15:07.263"
13883,"6943","NULL",4,"2014-09-12 11:15:07.263"
13884,"9042","NULL",1,"2014-09-12 11:15:07.263"
13885,"14845","NULL",1,"2014-09-12 11:15:07.263"
13886,"11347","NULL",4,"2014-09-12 11:15:07.263"
13887,"16709","NULL",4,"2014-09-12 11:15:07.263"
13888,"4694","NULL",1,"2014-09-12 11:15:07.263"
13889,"17217","NULL",1,"2014-09-12 11:15:07.263"
13890,"9926","NULL",1,"2014-09-12 11:15:07.263"
13891,"5501","NULL",4,"2014-09-12 11:15:07.263"
13892,"13177","NULL",1,"2014-09-12 11:15:07.263"
13893,"4509","NULL",1,"2014-09-12 11:15:07.263"
13894,"12859","NULL",1,"2014-09-12 11:15:07.263"
13895,"2461","NULL",1,"2014-09-12 11:15:07.263"
13896,"9996","NULL",1,"2014-09-12 11:15:07.263"
13897,"12961","NULL",1,"2014-09-12 11:15:07.263"
13898,"4578","NULL",1,"2014-09-12 11:15:07.263"
13899,"17619","NULL",1,"2014-09-12 11:15:07.263"
13900,"16193","NULL",1,"2014-09-12 11:15:07.263"
13901,"12802","NULL",1,"2014-09-12 11:15:07.263"
13902,"13523","NULL",4,"2014-09-12 11:15:07.263"
13903,"17044","NULL",4,"2014-09-12 11:15:07.263"
13904,"11278","NULL",4,"2014-09-12 11:15:07.263"
13905,"6751","NULL",4,"2014-09-12 11:15:07.263"
13906,"9296","NULL",1,"2014-09-12 11:15:07.263"
13907,"16450","NULL",1,"2014-09-12 11:15:07.263"
13908,"20222","NULL",6,"2014-09-12 11:15:07.263"
13909,"7359","NULL",6,"2014-09-12 11:15:07.263"
13910,"7523","NULL",1,"2014-09-12 11:15:07.263"
13911,"7973","NULL",1,"2014-09-12 11:15:07.263"
13912,"6794","NULL",4,"2014-09-12 11:15:07.263"
13913,"9089","NULL",4,"2014-09-12 11:15:07.263"
13914,"3923","NULL",4,"2014-09-12 11:15:07.263"
13915,"10533","NULL",4,"2014-09-12 11:15:07.263"
13916,"14306","NULL",6,"2014-09-12 11:15:07.263"
13917,"17418","NULL",4,"2014-09-12 11:15:07.263"
13918,"6965","NULL",6,"2014-09-12 11:15:07.263"
13919,"11897","NULL",4,"2014-09-12 11:15:07.263"
13920,"2994","NULL",6,"2014-09-12 11:15:07.263"
13921,"18912","NULL",4,"2014-09-12 11:15:07.263"
13922,"5347","NULL",1,"2014-09-12 11:15:07.263"
13923,"14867","NULL",4,"2014-09-12 11:15:07.263"
13924,"12311","NULL",4,"2014-09-12 11:15:07.263"
13925,"13670","NULL",4,"2014-09-12 11:15:07.263"
13926,"4498","NULL",1,"2014-09-12 11:15:07.263"
13927,"5856","NULL",4,"2014-09-12 11:15:07.263"
13928,"15318","NULL",1,"2014-09-12 11:15:07.263"
13929,"6170","NULL",1,"2014-09-12 11:15:07.263"
13930,"12524","NULL",1,"2014-09-12 11:15:07.263"
13931,"16929","NULL",1,"2014-09-12 11:15:07.263"
13932,"15251","NULL",4,"2014-09-12 11:15:07.263"
13933,"20774","NULL",4,"2014-09-12 11:15:07.263"
13934,"16906","NULL",1,"2014-09-12 11:15:07.263"
13935,"9520","NULL",4,"2014-09-12 11:15:07.263"
13936,"17812","NULL",6,"2014-09-12 11:15:07.263"
13937,"19403","NULL",1,"2014-09-12 11:15:07.263"
13938,"12516","NULL",4,"2014-09-12 11:15:07.263"
13939,"14573","NULL",4,"2014-09-12 11:15:07.263"
13940,"19569","NULL",4,"2014-09-12 11:15:07.263"
13941,"7215","NULL",6,"2014-09-12 11:15:07.263"
13942,"13965","NULL",4,"2014-09-12 11:15:07.263"
13943,"7567","NULL",4,"2014-09-12 11:15:07.263"
13944,"18879","NULL",6,"2014-09-12 11:15:07.263"
13945,"3621","NULL",1,"2014-09-12 11:15:07.263"
13946,"5387","NULL",1,"2014-09-12 11:15:07.263"
13947,"19152","NULL",1,"2014-09-12 11:15:07.263"
13948,"17772","NULL",4,"2014-09-12 11:15:07.263"
13949,"20619","NULL",4,"2014-09-12 11:15:07.263"
13950,"10629","NULL",1,"2014-09-12 11:15:07.263"
13951,"6964","NULL",1,"2014-09-12 11:15:07.263"
13952,"7753","NULL",9,"2014-09-12 11:15:07.263"
13953,"13895","NULL",9,"2014-09-12 11:15:07.263"
13954,"6701","NULL",9,"2014-09-12 11:15:07.263"
13955,"5110","NULL",9,"2014-09-12 11:15:07.263"
13956,"12186","NULL",9,"2014-09-12 11:15:07.263"
13957,"10638","NULL",9,"2014-09-12 11:15:07.263"
13958,"15350","NULL",9,"2014-09-12 11:15:07.263"
13959,"9712","NULL",9,"2014-09-12 11:15:07.263"
13960,"12422","NULL",9,"2014-09-12 11:15:07.263"
13961,"3604","NULL",9,"2014-09-12 11:15:07.263"
13962,"12154","NULL",9,"2014-09-12 11:15:07.263"
13963,"18972","NULL",9,"2014-09-12 11:15:07.263"
13964,"11423","NULL",9,"2014-09-12 11:15:07.263"
13965,"3764","NULL",9,"2014-09-12 11:15:07.263"
13966,"10235","NULL",9,"2014-09-12 11:15:07.263"
13967,"5666","NULL",9,"2014-09-12 11:15:07.263"
13968,"3435","NULL",9,"2014-09-12 11:15:07.263"
13969,"11130","NULL",9,"2014-09-12 11:15:07.263"
13970,"11654","NULL",9,"2014-09-12 11:15:07.263"
13971,"4789","NULL",9,"2014-09-12 11:15:07.263"
13972,"5484","NULL",9,"2014-09-12 11:15:07.263"
13973,"17277","NULL",9,"2014-09-12 11:15:07.263"
13974,"16182","NULL",9,"2014-09-12 11:15:07.263"
13975,"17063","NULL",9,"2014-09-12 11:15:07.263"
13976,"7968","NULL",1,"2014-09-12 11:15:07.263"
13977,"10704","NULL",1,"2014-09-12 11:15:07.263"
13978,"8187","NULL",1,"2014-09-12 11:15:07.263"
13979,"20294","NULL",1,"2014-09-12 11:15:07.263"
13980,"17701","NULL",4,"2014-09-12 11:15:07.263"
